track_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
5kqXQHIgQ6UfFP9LfqPNgG,0.33283195116602493,-0.14120686599506693,-0.8627891239123675,-0.8627891239123675,0.7937271612132126,0.9299200159461074,-0.7007969038437205,0.7945410384795042,0.7945410384795042,-0.6389842875792464,0.707193012405025,0.9768240514495763,0.30887108169079847,-0.05190680136138892
603N4XGJUTbK760GLCvIIs,0.3789457358736896,-0.7476771844976259,-0.8385649997737797,-0.8385649997737797,0.9138117689037941,-0.17946353547231353,-0.7225452635319733,0.4994350478440386,0.4994350478440386,-0.6361257870620234,-0.363077069664834,1.0,0.09391235628282257,0.561460072952753
6fOxrKUo3f9OX2z6YrBpwy,0.4405180385028238,0.8474087072038208,-0.8644940846352139,-0.8644940846352139,0.2491486581912492,0.723125519407821,-0.8384944281382349,0.9778729226022576,0.9778729226022576,-0.7705855623650804,-0.08743903697854949,1.0,0.8942101031357492,0.8275979299013922
4GvyP7CnBJEV2t7L7vOkjw,0.6009155279312026,0.4793756674008689,-0.8478988528399395,-0.8478988528399395,0.4628360980958568,0.792938316731749,-0.1452205496206841,0.8906999245871461,0.8906999245871461,-0.602497392902106,0.6426040797790598,1.0,0.24773372370539648,0.1737696257043695
66eFGhs8LXeBgrXk0YgRJK,0.5616318055740321,0.6134287394120228,-0.46654229615127074,-0.46654229615127074,0.7189016850358341,-1.0,-0.48892497649735245,0.9028797852192678,0.9028797852192678,-0.5953492720978488,-0.09797351411205402,1.0,0.4519184690183755,0.19100732100548412
44deyFcIU1jArZyFhOznh9,0.03978216947509239,0.17575751064688938,-0.8593811846591373,-0.8593811846591373,0.3697948674235434,-1.0,0.19200868951583994,0.8024143830255888,0.8024143830255888,-0.5745468781682588,-0.43808737233788764,1.0,1.0,0.7135730925761619
3GI4aSJU8HrTM6msYXz1MT,0.34766747349701266,0.8177930064392218,-0.6816211309442133,-0.6816211309442133,0.5869416784028758,0.5973232354394558,0.9813490540181975,0.6836612654778094,0.6836612654778094,-0.744876597549549,-0.5395939732671573,0.8822126218928632,0.10180132929504637,0.18527285721315434
5xghdTMuqQPqtDJ0bn3zkn,0.09877081412418343,-0.18500772182613423,-0.8581038881579414,-0.8581038881579414,0.7589417819081083,-1.0,-0.7673441452703118,-0.18130188147681703,-0.18130188147681703,-0.4688664489846657,-0.020914128715052605,-0.3469253037200962,0.5412352933124063,0.3687398580260135
0yK8sWD6cfrc7pGfaPIcZH,0.6878360426982042,-0.4504305625720674,-0.8436537357688672,-0.8436537357688672,0.6437572311883908,0.9981959515662027,-0.4140501195515651,0.07178210196244161,0.07178210196244161,-0.6335924569710869,-0.34922717068045295,0.8986963285771266,-0.5892149740206304,-0.012705332049579687
3E5ndyOfO6vFDEIE42HA8o,0.2822001288160314,0.22987450530526088,-0.549092790538604,-0.549092790538604,0.6454116041488345,-1.0,-0.48639925473421985,0.1119075266985905,0.1119075266985905,-0.4149233991885204,-0.7993901884086292,1.0,-1.0,-0.5817172043228165
6bnFjTW3EnMG4BwreDnSHK,-0.06905926533428719,-0.7640342021028006,-0.8462003141249981,-0.8462003141249981,0.9153196006627347,-0.7005200190306435,-0.7362173000244758,-0.44153680529268746,-0.44153680529268746,-0.6348582552290534,-0.2652578687029413,0.8777006740121271,0.5981746121480072,0.3723286521227185
0mmveflIg5uKskiCOdRV3e,0.34766747349701266,0.34257729317683006,-0.6951373765785915,-0.6951373765785915,0.1074111253900909,-0.5950749530619093,-0.853552746777613,0.7818993182242813,0.7818993182242813,-0.5785749867095262,0.4115135640995946,1.0,0.9136002361031534,0.561460072952753
3PNLqKBbWaTBGt9Y1lM1eB,0.002562071787268305,-0.4480156901790401,-0.8721746003074351,-0.8721746003074351,0.8203249143828586,-1.0,-0.7637469397497758,0.4483959786277312,0.4483959786277312,-0.5584004167955108,0.2402343300573686,0.9180564378873877,1.0,0.8535170639729301
4f8hBeMXMvssn6HtFAtblo,0.4743707584151158,0.07857717337751224,-0.8700397775371875,-0.8700397775371875,0.7668841310252916,-0.5070596143480026,-0.6048071094160796,0.5323966684204513,0.5323966684204513,-0.10052376361340354,0.2960103596209862,0.3543398776364899,0.7231168391440574,0.6048000802296787
1mE8QtaSFxEQnr3SgxmIRf,0.6563747748312803,0.11066552313355249,-0.7930294872509446,-0.7930294872509446,0.6701150266344886,-0.5353652673188192,-0.5424549493443225,0.6240933386542808,0.6240933386542808,-0.5569922178510964,0.41328211461881703,1.0,0.7641121419372523,0.43090825423143553
7aNVTsJFlnaUTEBO6fvWho,0.1997132382379061,-0.7476771844976259,-0.7879989747926055,-0.7879989747926055,0.5919996625522257,-1.0,-0.2743136280027808,-0.010163522021069404,-0.010163522021069404,-0.5347487821480383,-0.07903905991997828,0.48487489075253154,0.9417073086809669,0.644236549458689
6zwvB879PJSpTyFcg2wwnL,-0.17324835458157928,-0.18721505899103752,-0.8713205468065087,-0.8713205468065087,0.3515562792741458,0.9918571476582931,0.16562941998441105,0.8259077104149268,0.8259077104149268,-0.6504420259821142,0.5225705467232384,1.0,-0.31034300600511766,0.14286823175301833
7bA1DHtoJAvqyL42gHwOLa,0.4654999995937328,0.5021483959748287,-0.8010062553277193,-0.8010062553277193,0.6701150266344886,-0.06374782406000068,-0.6872826454793983,0.9630277384846022,0.9630277384846022,-0.6756878104705768,0.6474987206165455,-0.9119113345879574,0.4097439289127056,0.31070365722510807
27bw4i8LnECzVlbMZ4kFHw,0.20165814995926667,0.290522009067685,-0.8474741566397597,-0.8474741566397597,0.271801450690337,-1.0,0.3552475626705969,0.8569406880229411,0.8569406880229411,-0.6298054163893125,0.42739162968671796,1.0,0.3902059712809576,0.48487489075253154
1qC8zQRrdkZCwzQ5N4ECoD,0.34766747349701266,0.603332065232987,-0.8674793577372071,-0.8674793577372071,0.6204967375304642,-0.5632376600784462,-0.48135408802748736,0.637436174420269,0.637436174420269,-0.5574581173462541,-1.0,1.0,0.5496795196546524,0.34530325865676925
2bgl6miORpyE4ql0gl7KHR,0.34766747349701266,0.12657878301225645,-0.7380079028620166,-0.7380079028620166,0.7253452275575236,-1.0,-0.790132687912822,0.9391171752397998,0.9391171752397998,-0.536949291068181,-0.8482502660497448,0.9076479078823336,0.4396811101285356,-0.02296998208437584
4LJcNiq2pBb8OeqrGdBJQw,0.2991748042981055,-0.4239758785349629,-0.870466659173422,-0.870466659173422,0.8187670502056972,-0.0018362440713773909,-0.6845869769448761,-0.2279404996432447,-0.2279404996432447,-0.5363416763892461,-0.9119113345879574,1.0,0.5463047940281047,0.4641041466005782
4aTCNddtjztjuK2EOgz7ZZ,0.7449212488675339,0.027724338896464085,-0.6138507682337639,-0.6138507682337639,0.2905450386060202,-1.0,-0.9821211617171063,0.9689748809796661,0.9689748809796661,-0.6437675868437225,0.9490586249677635,1.0,0.33623824937286395,0.15836029625430026
6yP3V5FXNNJU8Z441vxhCV,0.4369317352391211,-0.10233860572590858,-0.8262914821668557,-0.8262914821668557,0.036926588544552,0.19508114626313988,0.3147658611694344,0.6207480717928888,0.6207480717928888,-0.36831022156721094,0.5931955080966116,1.0,0.6943903731787904,0.2756841206482099
4YCnTYbq3oL1Lqpyxg33CU,0.32352145905897656,0.39553348917672193,-0.8398366317158167,-0.8398366317158167,-0.5183520480595526,-0.8105877530029766,-0.5579236908847387,0.7976929268287654,0.7976929268287654,-0.5741513584780629,-0.03120807499466749,0.6163581675429415,0.5174591369157253,0.1641484427926594
7qinPLZ41lgIGuT40EAFs0,0.17823356629480092,0.24896213881119267,-0.8546995771795403,-0.8546995771795403,0.7413919558776276,-1.0,-0.1998773485371773,0.5735070007372156,0.5735070007372156,-0.590748613941936,-0.7223710621954362,1.0,0.5513654034781197,0.8076191171573939
0afR4FfSwgg5QFF1Wpuwil,0.5443862619640361,0.5385650246001197,-0.7671002406585377,-0.7671002406585377,0.5564078059952857,-0.354128496330149,-0.6153244166295373,0.3435580548635895,0.3435580548635895,-0.41226385455250547,0.15256051524271053,0.7499872778659347,0.950526643356987,0.6278701409626339
391TUcoPonqYykPkSZ5Z9U,0.26512653916017026,0.23178887778965307,-0.8440780630778819,-0.8440780630778819,0.39333546159618904,-1.0,-0.5066639379310073,0.8661865670263194,0.8661865670263194,-0.5746259786564565,-0.5519194515641396,1.0,0.7547032528985249,0.465840764216515
03cB3gd91JsP3bCERC6Lmf,0.2171711413298989,-0.0032167656184303173,-0.8798685565155885,-0.8798685565155885,0.35521315054096103,-1.0,-0.45625289548416603,-0.035202923689761745,-0.035202923689761745,-0.40683564838999065,0.5631390896319479,1.0,0.23835643211813817,0.4588880136673268
6yMGxqKj0218mFR5KqsMRq,-0.4903151748549872,-0.19384707226934128,-0.8687593812531462,-0.8687593812531462,0.4148975538593651,-0.8326237254570414,-0.5630974515363598,-0.2776132110487961,-0.2776132110487961,-0.2538720234856555,-0.9372096074489314,-0.7486977966769597,-0.5126618380662745,-0.060228047451072686
12BB5t506Of3s3NPBoKScC,0.15856899986018358,0.6335182357886053,-0.70047338771914,-0.70047338771914,0.7525722626367295,-1.0,-0.19069947448659752,0.7404312158693098,0.7404312158693098,-1.0,0.27939046679916446,1.0,0.052137623335175354,0.11751486074752449
4xUqqie4bBKufHtlMuZS3k,0.05412991819044155,-0.8021964651100142,-0.7896751728338547,-0.7896751728338547,0.8986903367394676,0.007963927234859725,-0.7527051963309386,-0.4852209019427305,-0.4852209019427305,-0.4033440098888672,-1.0,0.8610962384957097,0.4115135640995946,0.13898218391743233
5Ik1BD4gKzxofvNgSRQbCF,-0.43906005908679346,-0.40013183300190724,-0.8738832051706532,-0.8738832051706532,0.8789143009705096,0.9920150939824897,-0.307460614590103,-0.37485796197416477,-0.37485796197416477,-0.3620634124150053,-0.6371587194397164,0.9710008606097698,0.8942101031357492,0.28678890695978465
4QMvxtZGcmvwWtmmoiRs5B,0.2133005867371245,-0.07246046269187156,-0.8640677824669502,-0.8640677824669502,0.5203753670869453,-0.5207896214319045,0.004515697943024755,0.2002212053975052,0.2002212053975052,-0.5433526428216249,-0.07694288105424574,1.0,0.5429261167313022,0.33078554208378264
10VtM4vN0l9y4r0YTjVYaA,0.1506660701852418,0.5402879035027706,-0.8755924742791454,-0.8755924742791454,0.7684700036581147,0.9876889982639565,-0.29795316764295043,0.9331087850961388,0.9331087850961388,-0.6977472281254062,0.24211100659947893,1.0,0.10180132929504637,0.33442182496174144
45gAw2xmDx9DZAnoiJK723,0.20554410464113348,0.5437306230182295,-0.779627556785685,-0.779627556785685,0.23013572876970723,-1.0,-0.7007969038437205,0.9436153602227837,0.9436153602227837,-0.6123345469784844,-0.5742388673112305,1.0,0.37770348773176066,0.33442182496174144
366wRPrx2airjcCRkxgoS2,-0.05629231964176462,0.4315048581775991,-0.7838112733531039,-0.7838112733531039,0.6288254102955626,-1.0,-0.357867682788198,0.6307723853808413,0.6307723853808413,-0.8549903488320156,-0.4144365015443082,0.707193012405025,0.08402071107321851,-0.1880152806483263
0pnfT3OLqlnIvO0uMYgCfM,0.40808217883563347,0.06240015647932351,-0.8398366317158167,-0.8398366317158167,0.541019915646217,-1.0,-0.7667904523408247,0.8922251912276173,0.8922251912276173,-0.7119553558228215,0.24211100659947893,1.0,0.33623824937286395,-0.056064424676968594
45Szkclj1lt4ubm7RFK68t,0.3661068634970335,0.2375244968824055,-0.8115241001813227,-0.8115241001813227,-0.5857305101677017,-0.5986794575448988,-0.5734714220860655,0.5972231670085566,0.5972231670085566,-0.6858038029510611,-0.7832856438191631,1.0,0.032030294007329374,-0.01680681117910343
7qEwxMKJu8EsjvOoxMJoTT,0.7400715770282529,0.22795888036903977,-0.8564014031767679,-0.8564014031767679,0.684837071115342,-0.5906917241077645,-0.6550910778281009,0.9361145271275999,0.9361145271275999,-0.5974554851408787,-0.07484822391559143,1.0,-0.8210036983217949,-0.15984376804125222
1sM0yZDxUhPQhkDh2CLd6l,0.5941213001896606,0.05427800810735306,-0.8619368914210495,-0.8619368914210495,0.4873857424280992,-1.0,-0.6899807027324736,0.7834825325825161,0.7834825325825161,-0.6471843729121387,0.6262283826925781,0.9417073086809669,-0.07903905991997828,0.13509089528749363
6sbj89WozjblBMa5u41orw,0.32538592581017856,-0.044986840748136525,-0.8593811846591373,-0.8593811846591373,0.675030652591095,-0.1182930870794765,-0.6311688101168614,-0.05834606435131762,-0.05834606435131762,-0.7217354356758685,0.1776091340311008,1.0,0.7436872970186355,0.3633482835856665
2TEdI0KNrYHo4UPhrt0ais,0.668005108108426,-0.3158660863007974,-0.8559758849176462,-0.8559758849176462,0.668474638230667,-1.0,-0.8013112499355906,0.24815314782352083,0.24815314782352083,-0.5610378655843311,0.5140464930149193,1.0,-0.5102258817529313,-0.3746696528832113
5mOECh8BAECe5HEHzJUvpd,0.09877081412418343,0.7383946326215329,-0.2574093093200407,-0.2574093093200407,0.9062608719444665,0.5514541599371021,0.7998782231597972,0.8754032330931696,0.8754032330931696,-0.6020897489346062,-0.8128796476753242,0.7547032528985249,0.0740950388093149,0.07210580048041959
79s3pSe1u6ggQBEwVPm58Z,0.31978896250244615,0.5779370004887805,-0.8305198604586631,-0.8305198604586631,-0.4094086790052417,-1.0,-0.744450087584441,0.9704597740549674,0.9704597740549674,-0.5472621177785131,-0.12980969675980547,1.0,0.6064540728698551,0.48487489075253154
2ELAMT68a78OGwhCgj9Kai,0.7929815292476587,0.0986735639387466,-0.7750300620468427,-0.7750300620468427,0.5666213924232777,0.45952032903188744,-0.7499510058121943,0.9436153602227837,0.9436153602227837,-0.8216416613416166,-1.0,1.0,0.4396811101285356,0.36154885098492184
25TcXSVruQ3Oox1RyqRCFf,0.23644758849373715,-0.678965684986885,-0.8743104601546097,-0.8743104601546097,0.8047086261473926,-0.7181144276898777,-0.5245068536875511,0.42701233455058896,0.42701233455058896,-0.51377115017055,0.0621389854519081,0.7859476305466675,0.7843934209309702,0.5948561643046262
06JokgprGDKrtZ1eP6z2CQ,0.16251248551689756,0.05631065838723126,-0.6934968290189065,-0.6934968290189065,0.6470650373915563,-1.0,-0.6311688101168614,0.3783181872617467,0.3783181872617467,-0.6057648404383782,-0.2854590486408809,0.6278701409626339,-0.2967433417944353,0.31984911680475636
5dUMh0ugelpKfoFp3qChuK,0.373450249297415,0.3092195988528861,-0.42777072736081123,-0.42777072736081123,0.5512875423258072,-1.0,0.20410707925207583,0.9660028253140724,0.9660028253140724,-0.8104469086487907,-0.043609484121668096,1.0,0.1292441048739612,0.11555534278985147
1DndHckdH9m5rp6gYP086b,-0.09046191273270365,0.3755592357687758,-0.48214716580311623,-0.48214716580311623,0.08343677590304277,-1.0,-0.3748572062446818,0.36738598564666924,0.36738598564666924,-0.48080042099967013,-0.3423270715409201,1.0,-0.043609484121668096,0.1486875078400256
61uAY9xdzYiIbYJ07XvKso,0.21910450293132122,0.08864260993301443,-0.2574093093200407,-0.2574093093200407,0.36068985798072406,-1.0,-0.7499510058121943,0.09391935633603121,0.09391935633603121,-0.42382161428164355,-0.5199820705298596,0.9797312457325735,-0.19019375570973873,0.030011832867458788
6jX5mso4x00c1EiNMrTU9U,0.6977014035355982,0.6683465619299636,-0.8649204281418699,-0.8649204281418699,0.5936837060736238,-1.0,-0.5501794966017175,0.9734272945381934,0.9734272945381934,-0.6166300693908386,0.6766934730424614,1.0,0.09588662258070069,0.1135944931854862
2F4FNcz68howQWD4zaGJSi,-0.18431753813076324,0.12260856869471515,-0.8495980479949804,-0.8495980479949804,0.6171585844747762,-1.0,-0.4914527951654689,0.7210914386200371,0.7210914386200371,-0.5332344359148236,-0.08954285776572235,0.9898834203539417,0.7151659107682962,0.5361568700329107
227euiIPZryCQGJsYNuwW3,-0.08616885789779105,0.7303350827749429,-0.7322124643310275,-0.7322124643310275,0.522101349435496,-0.8664910449152731,-0.014884591902874833,0.9689748809796661,0.9689748809796661,-0.7952593455305745,0.5782064350027627,1.0,0.8045331381661422,0.44318279755076007
6Hy22YDN9HJMRlJP1LwnJy,0.03155180057837659,-0.29059456126705974,-0.8423809995003345,-0.8423809995003345,0.7493822687333103,-1.0,-0.2649089644301985,0.17498181933333856,0.17498181933333856,-0.6178658379494069,-0.596732277660699,1.0,-0.3171669510425551,-0.010656776704901061
0obIo2GEab6qqms6t3JaMY,0.2171711413298989,0.4045678456516091,-0.8445024313431546,-0.8445024313431546,-0.107236327179833,-1.0,-0.3193868241621257,0.4483959786277312,0.4483959786277312,-0.644447644731696,-0.8674771154625572,0.9490586249677635,-0.2230698054336926,-0.06439768702318571
2fAB9BufYdc9AJLE6BusXP,-0.014133183643695646,0.011263114314185252,-0.8610848240910679,-0.8610848240910679,0.8000073559805743,-1.0,-0.3313599320442103,-0.42232967493967943,-0.42232967493967943,-0.4058461162444198,-0.5568644229231812,0.24211100659947893,-0.09586353955237847,-0.04153887758732788
6XEW0P64pYXfD06e4oLcWz,-0.07974104676269433,-0.05974828956694345,-0.8777299955468509,-0.8777299955468509,0.8249935106451256,-1.0,-0.307460614590103,0.6073285086968578,0.6073285086968578,-0.6724282841866129,-0.1663205161743414,0.6507572077858625,-0.14908139046928948,0.22140012426952893
19gotedXtqeE8dWju6WURW,0.4098936221085674,0.1086702708515237,-0.8546995771795403,-0.8546995771795403,0.294279316405589,-0.645679331126713,0.17783287283744964,0.8784689952076661,0.8784689952076661,-0.6351960728980011,0.6180055498781727,1.0,-0.1858384490989986,0.007715065154858092
7xt1KHm7ToHgfOaNhvONRR,0.33283195116602493,-0.38828223119372085,-0.8875760003827424,-0.8875760003827424,0.6371303207665653,-0.1927336434465442,-0.27195973734757584,0.3361870531312887,0.3361870531312887,-0.533612733470533,0.5106298080901961,1.0,0.5446159499168066,0.67184814850875
1UUqBCegaEWTuaYdwc7QQx,-0.31123647218447215,-0.07246046269187156,-0.8649204281418699,-0.8649204281418699,-0.2521511397061955,0.9733406211200837,-0.48387562640005743,-0.18571166672091277,-0.18571166672091277,-0.34752553230924743,-0.9827393897131199,0.40087943628218414,0.23083259452574012,0.10180132929504637
2b8cQfktOXRqaeAXSB4zaP,-0.5399775400511286,-0.6452052897458649,-0.8415327132910768,-0.8415327132910768,0.5953667758779853,-1.0,-0.1452205496206841,-0.07741889034437244,-0.07741889034437244,-0.11187577579223351,0.0158429299146563,0.6180055498781727,0.870165046637323,0.6196519921949017
00vH2PsEQTGRyJYhyIyDbr,0.13081498205255104,0.09065155176864925,-0.8764473580868054,-0.8764473580868054,0.5478690226780032,0.9180655376270039,-0.1975802851231645,0.236721105562387,0.236721105562387,-0.834858296507071,0.24773372370539648,1.0,0.052137623335175354,0.2043435815067587
5zw4SajQ2IKvjnSWXOSDrh,0.18606258738742643,-0.6169397269224246,-0.8619368914210495,-0.8619368914210495,0.6387884633038816,-1.0,-0.1429643380236606,0.14361514739791592,0.14361514739791592,-0.5543960987872696,0.03807721920011731,0.2552136762592998,0.2904810252905303,0.30152911823380446
2x6pbpjVGjiWCcH89IK8AX,0.6279359790275398,0.7060224663869219,-0.8381412041776211,-0.8381412041776211,0.5427337038296904,-1.0,-0.8692584470273506,0.9704597740549674,0.9704597740549674,-0.6732201074155082,0.775050541483175,1.0,0.02394796356360196,0.22894856567540156
5xzdDMhFYiuUONB0Mha9VS,0.42974593298471464,0.6782218920685996,-0.7546085169161008,-0.7546085169161008,0.5598163182647813,0.4472355760411679,-0.24852038055224046,0.6090093340867448,0.6090093340867448,-0.6737483661784713,0.3919876262198001,1.0,0.20624373967999277,0.21572580566247002
5Mzu8smN6fRBCaUaTytD1W,0.03155180057837659,0.31666533105478223,-0.5530626936606422,-0.5530626936606422,-0.29295838482095915,-1.0,-0.8735559176220226,0.13374348862523,0.13374348862523,-0.756996274120695,0.14480929478066318,1.0,0.629510965619748,0.4934854315554724
7sqK6f8dHVx3Q1GjFrVyGl,0.5564687920783546,0.11664313516660174,-0.8186906338119555,-0.8186906338119555,0.45225110772086685,-1.0,-0.6980892492314348,0.5306711005597573,0.5306711005597573,-0.5913929105502476,0.8610962384957097,1.0,-0.7066895557610696,-0.2899674715609001
0xxZY5C9xxij3D1HkzbnfC,0.2670285252059561,0.18160383394141433,0.6548156006913619,0.6548156006913619,-0.07316577996926288,-1.0,0.013098529308857465,0.5598678297366015,0.5598678297366015,-0.377216822261504,-0.3308634486677344,1.0,-0.13835900696045722,-0.157688078675553
0mG8Hety4RELeo6p808fcy,0.5753555280906475,0.636853125227214,-0.7554401952329557,-0.7554401952329557,0.42204957009996447,-0.8597159379032329,0.23613638090596623,0.8196613003548083,0.8196613003548083,-0.6008396888117904,0.41328211461881703,1.0,0.32532251095018827,0.08402071107321851
00meczE1jpLTX0BBzIGrAR,0.6630263313783411,0.772004558812244,-0.7140478031888403,-0.7140478031888403,-0.03530712158757232,-0.6712741182172579,-0.8546922518099475,0.7834825325825161,0.7834825325825161,-0.6167973766572228,0.09391235628282257,1.0,-0.16200106913746848,0.19863558739645248
5e7Iydav7OtvZft8sB2pW7,-0.17103952718662396,0.8813304754565698,-0.8010062553277193,-0.8010062553277193,-0.993252322428259,0.9786294327780485,-0.15652675426049922,0.691839214157369,0.691839214157369,-0.3525536312514346,-0.11490908778939157,1.0,-0.6244645059079503,-0.06231211405072479
0xx4lbu88MyZRjq8f45B0e,0.002562071787268305,-0.25874307659041995,-0.8627891239123675,-0.8627891239123675,0.16259513157322125,-1.0,-0.4388043811947606,0.317677648495573,0.317677648495573,-0.7213645827664532,-0.3933152110253383,0.7890535405147892,0.32532251095018827,0.11947304886596521
4WhT2YADjcU58IUgroWZQZ,0.5218142260599767,0.47056954764861647,-0.8619368914210495,-0.8619368914210495,0.6962362935259905,0.5236164899851903,-0.8595399115541393,0.9704597740549674,0.9704597740549674,-0.5610378655843311,0.72470439906404,0.9826355138003984,0.9710008606097698,0.41328211461881703
3kl9waNDdEv2BqDJBu9fuw,0.05208453632682386,-0.2837400143740739,-0.865773239202432,-0.865773239202432,0.7748048682814361,0.7338045970987042,-0.5041234643494455,-0.21231129525620052,-0.21231129525620052,-0.6234575351487512,-0.5053601300403607,1.0,0.23835643211813817,0.3398676713379214
4C76SOnBa9eQDwOwe11hPz,0.5218142260599767,0.4350778087253737,-0.8504478918961369,-0.8504478918961369,0.3770584248931783,-1.0,-0.8675411557179461,0.9719439116516937,0.9719439116516937,-0.6816198420293285,0.29969070461202096,1.0,-0.09797351411205402,0.2552136762592998
3ngYXFSYtF5mHguNCA3JZ0,0.2613188590912947,0.4081737975982147,-0.8064723944448557,-0.8064723944448557,0.5581125610340827,-0.2972351661065713,-0.6899807027324736,0.5786052934129795,0.5786052934129795,-0.5761305304880135,0.05614232915747097,0.38663935762314905,-0.2854590486408809,0.17184795391720264
2Bs1Lw9LX8hBm70t1iGdlh,0.2991748042981055,0.4225533604976952,-0.8576782051049929,-0.8576782051049929,0.15477546496183536,-1.0,-0.6872826454793983,0.8274672252253621,0.8274672252253621,-0.8685867429728891,-0.8647225662492735,1.0,0.8882175982159097,0.5765361657336745
7dFKoNC2k5qgbXrbcMCHQ0,0.4369317352391211,0.2923971500927549,-0.8500229494119764,-0.8500229494119764,0.22058249031124721,-1.0,-0.7787170964831984,0.712995201439881,0.712995201439881,-0.6206129021219606,-0.043609484121668096,1.0,0.08600175480485106,0.09391235628282257
7D97JnBT73FWUh9KmRvP9M,0.507836814218984,0.813089338583399,-0.8313660243198091,-0.8313660243198091,0.5358724887601287,-0.20982088099775487,-0.19299135070385198,0.7771445129605508,0.7771445129605508,-0.6484689107000028,-0.039469755891074154,0.7151659107682962,0.3489213031205174,-0.40503016857885077
1Pq47iFLC5U7j8xeNiNcuS,0.5409249391744391,0.17575751064688938,-0.7334537010801392,-0.7334537010801392,-0.08802259969346837,-1.0,-0.9393425088334095,0.9645156611812034,0.9645156611812034,-0.6679540372900865,0.67184814850875,1.0,0.009749178796928604,0.40620139920832
6meIeOX3DHdaCnaNw67abE,0.017092789350534376,-0.115237448659121,-0.8555504078370467,-0.8555504078370467,0.5564078059952857,-0.39153275589685466,-0.2136962409912303,-0.010163522021069404,-0.010163522021069404,-0.3893782419312748,-0.11066586631618469,0.9046671327393714,0.07806940594150835,0.20244217116989294
2C5p7j2gw7Jr2VAZDiNP4u,0.7157020764088042,0.12459434877121822,-0.8127879340641047,-0.8127879340641047,0.15281726162828435,-0.865914209791922,-0.5142981017570742,0.8461166593387426,0.8461166593387426,-0.7644456896244014,1.0,1.0,-0.12128564305148637,-0.17714750854707018
