,track_name,track_id,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
204,Hello; I Love You,3bWGaqVeYKMlLss40mPgNn,The Doors,22WZ7M8sxp5THdruNY3gXt,0.3716161275469789,0.27736228978986266,11,-14.144,0,-0.817003339381214,-0.9169285740665092,-1.0,-0.8319827867656585,0.9674892316562673,117.835,4,2:13,0.7357929279853097,1.0,-0.8896086915157505,-0.5199820705298596
205,People Got To Be Free,5tUEIByLWg1sYWajZ2x5zx,The Rascals,5g2n2H9ndqvejERtwZ1rHh,0.5287780068796684,0.5333902969900721,10,-8.137,1,-0.8428052039879947,0.11337398676963506,-1.0,-0.5142981017570742,0.9630277384846022,126.019,4,3:01,0.7087893555062015,0.7968037199843863,0.8972016949867117,0.6245856897465423
206,Harper Valley P.T.A.,63EQVLdtGL6rZf8mPKW7QY,Jeannie C. Riley,3MIwMeYV8vmgQFbbRiJTp2,0.7368339972506119,0.5694227967268572,4,-6.602,1,-0.8305198604586631,0.32028597825287775,-1.0,-0.7971144782017321,0.9013600808955284,122.463,4,3:15,0.5931955080966116,1.0,0.67184814850875,0.3525348165317794
207,Hey Jude,0aym2LBJBk9DAYuHHutrIl,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,-0.043580762174097454,0.3755592357687758,10,-7.7,1,-0.8867189502028465,-0.9677224036110051,0.02929196107686205,-0.7999116831856619,0.24434744293481314,147.207,4,7:05,-0.7832856438191631,1.0,-0.6118258957673952,-0.17281183518164978
208,Love Child,69EILuL34ggLWQsa626bes,Diana Ross & The Supremes,0rXI0q8Cahq6numvPlloaq,0.3291113038081015,0.9569944430604003,9,-0.81,0,-0.803948716536317,-0.6572919158054082,0.07257638929506283,-0.42640209353391567,0.46256514981799435,105.008,4,3:01,0.4588880136673268,1.0,0.40087943628218414,0.3052024351930387
209,I Heard It Through The Grapevine,1tqT6DhmsrtQgyCKUwotiw,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,0.5736435739661947,-0.10878092429969355,3,-10.851,0,-0.8355992880870003,-0.29981555912407976,-1.0,-0.6926811529412975,0.4000604423275633,117.287,4,3:14,0.6799191749790636,1.0,0.6278701409626339,0.3216747353925675
210,Crimson And Clover,74ohdXevc7VsXl96ofi3Kn,Tommy James And The Shondells,01hRNr3yF5bYnPq4wZ88iI,-0.005773664704555204,0.3462603535499622,11,-12.277,1,-0.6926767847362079,-0.3366624960106449,0.7100007326240256,-0.560509472280797,0.4678608953876393,82.44,4,3:28,-0.3308634486677344,0.5513654034781197,-0.2764632811616933,0.5597800786800942
211,Everyday People,4ZVZBc5xvMyV3WzWktn8i7,Sly & The Family Stone,5m8H6zSadhu1j9Yi04VLqD,0.7335928360786814,0.16794421018518646,7,-10.656,1,-0.8713205468065087,-0.22080301516638856,0.7050887855655299,-0.9285221522310715,0.6573366885556713,114.524,4,2:21,0.529371705044267,1.0,-0.9971160516521871,-0.6118258957673952
212,Dizzy,5LvIl1VHaqtCJJXwrB8QR9,Tommy Roe,7t4XHvWfj0XtEB8SNFeALw,0.6161451808197349,0.3536126050227193,6,-5.847,1,-0.8470495014591577,-0.9986529365671256,0.6164423399815149,-0.647096086597525,0.5819992116357835,102.007,4,2:57,0.6344278485166532,1.0,0.9431790710601236,0.6114103696770226
213,Aquarius/Let The Sunshine In (The Flesh Failures),0HZlND4giwzgolBpaNIRGV,The 5th Dimension,1UUYAQ9LiRsZF0ZukQNWXM,-0.24708984197836104,0.6083847543393934,7,-6.098,1,-0.8279823455311988,0.07137514616348994,0.4382068624222577,-0.7670672862193496,0.20987080858471785,118.225,4,4:49,-0.8427803306072672,0.9387615298832159,0.3884232155357812,0.23647731119090953
214,Get Back,4MLBqAEzNN89o2M9h92Z26,The Beatles With Billy Preston,3WrFJ7ztbogyGnTHbHJFl2,0.6580390801305844,0.34810014789926136,2,-9.836,1,-0.7496217480537759,0.16454677036275456,0.5613103428760804,0.39330752588393625,-0.16372910313261202,123.095,4,3:09,0.5463047940281047,0.6815306746477485,0.8626096873013385,0.5378506711275022
215,Love Theme From Romeo & Juliet,0oFkaYVT0tVb9v5sOaMvJv,Henry Mancini And His Orchestra,2EExdpjU4SK3xnJHO5paJf,-0.12069072294368244,-0.5139266686971444,9,-12.033,0,-0.8640677824669502,0.9956040226044123,0.9820586418412407,-0.7225452635319733,-0.5796488661498327,75.043,4,2:32,-0.7699335141075198,-0.1405002983995679,-0.2742187146682795,0.49863944914816094
216,In The Year 2525,5UVsbUV0Kh033cqsZ5sLQi,Zager & Evans,55IyYO6fmYpYw6Nd4YF7bw,0.0907047129511791,0.3991505774817663,8,-5.609,0,-0.8440780630778819,-0.6059977401410972,0.6778239687855383,-0.8572576984531085,0.18277106931116793,123.487,4,3:19,0.37053481303368296,0.7373735306442699,0.44318279755076007,0.24960553050589462
217,Honky Tonk Women,7HIG9Utsra6sL79nA1Tn0y,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0.2803079689823387,0.6716420407365604,7,-6.367,1,-0.7641823290214446,-0.283840541357953,0.6806874389714717,-0.9127989748797669,0.9763917992480506,120.37,4,3:01,0.24586070184035336,0.9782780147364663,0.5327662820025958,0.3216747353925675
218,Sugar; Sugar,6MTd61g9zq6CB1FnJydjEb,The Archies,33QmoCkSqADuQEtMCysYLh,0.6513761792476369,0.5830336642831493,2,-7.259,1,-0.8807242722459938,-0.022796203421927896,-1.0,-0.744450087584441,0.9704597740549674,122.439,4,2:47,0.813781191217037,0.9328609346125964,0.8489599847180447,0.6911808176957097
219,I Can't Get Next To You,6aL6pPBaTMGgM558mplSnj,The Temptations,3RwQ26hR2tJtA8F9p2n7jG,0.5426561116919475,0.5178110148942663,5,-12.909,1,-0.5917579249366978,0.3221347361083211,-1.0,-0.03658644722042359,0.5461645872337113,108.854,4,2:54,0.601489247873555,1.0,0.36694378571045494,0.3543398776364899
220,Suspicious Minds,1H5IfYyIIAlgDX8zguUzns,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0.16251248551689756,-0.06609747733249627,7,-10.889,1,-0.8661997067723812,-0.8798254522584443,-0.06364576640410646,-0.008404084147727753,0.5718055878085846,116.557,4,4:21,0.5948561643046262,0.9753693551335216,0.561460072952753,0.43792867151907733
221,Wedding Bell Blues,0bzNvVatHKKtAudmRvar8J,The 5th Dimension,1UUYAQ9LiRsZF0ZukQNWXM,0.1526438018841223,0.49516024800246083,9,-5.41,0,-0.8610848240910679,0.271801450690337,-1.0,-0.6711443175335896,0.4018650030924682,118.048,4,2:44,-0.05398486416765225,0.9898834203539417,-0.34003070048315853,0.04812735155442138
222,Come Together/Something,1aIh8C6OpXxOdM4pJatdIW,The Beatles,5CJAdW1DhqZWCNhBSM2pIv,-0.1666268615925821,0.048171577092076756,5,-8.493,1,-0.8807242722459938,-0.16783653521967323,0.0733392860233768,-0.7225452635319733,-0.45844741719319093,70.572,4,14:13,-0.9485248771727836,0.5191639464671092,-0.1533815255152261,0.183358833871474
223,Na Na Hey Hey Kiss Him Goodbye,1mrSHPNTDdMkXpR4BiSiD7,Steam,6huJo1XyJ0v3d5WJ5G1cYc,0.44409995753161535,0.8905140667087013,7,-6.95,1,-0.8031078123721501,-0.9599604645957355,0.07295867416780344,-0.47631726734062196,0.19441608431064394,114.987,4,4:07,0.7262910859787983,0.921023420238049,0.822999697722216,0.44318279755076007
224,Leaving On A Jet Plane,6ZSTinOwx5dKFYc6iYyGDn,Peter| Paul & Mary,6yrBBtqX2gKCHCrZOYBDrB,0.015021379295617754,-0.5612142409660357,9,-16.519,1,-0.7921906687023841,0.7172885682610812,-1.0,-0.719818207898833,-0.05201606754530086,133.45,4,3:27,-0.6730025354342413,1.0,-0.24519713842841195,0.15836029625430026
225,Someday We'll Be Together,79Yk6AlSKi5dxDFINID2hS,Diana Ross & The Supremes,0rXI0q8Cahq6numvPlloaq,0.5165805073704179,0.24134201060514604,1,-12.454,1,-0.8576782051049929,-0.6187367939330053,-0.13159416107490007,-0.8804445119876655,0.7065019936760646,107.041,4,3:31,0.7499872778659347,1.0,0.9461203456081679,0.4623664831444001
226,Raindrops Keep Fallin' On My Head,2s1Yh0AywJhLsKKZ9vM0tm,B.J. Thomas,0uUNzXylqsZdmFDwdxaP1V,0.373450249297415,0.14240602484997078,5,-9.663,1,-0.6951373765785915,0.8078385932721339,0.6531673767123514,-0.7280067132668963,0.20794343990975128,109.321,4,3:00,-0.6652841445229718,0.7562735332538948,0.3052024351930387,0.04812735155442138
227,I Want You Back,5LxvwujISqiB8vpRYv887S,Jackson 5,2iE18Oxc8YSumAU232n4rW,0.12682857408980386,0.24705896512665526,8,-13.559,1,-0.7541927367456699,-0.22526070232476447,0.212931266018612,-0.09818768677369805,0.8492133394421253,196.606,4,2:56,-1.0,0.9446500831143034,0.09588662258070069,0.2756841206482099
228,Venus,0Z3xhSOhrawLV81YdiDiiJ,The Shocking Blue,5WimOFbBnCU5wI6t5PPpEk,0.5391927432028261,0.6451737691061152,11,-6.47,0,-0.8415327132910768,0.1054207874352493,0.6934375505217738,-0.8212548404226352,0.9585594112640503,128.111,4,3:07,0.7656773115345019,1.0,-0.1085465933000318,-0.05814548504974659
229,Thank You Falettinme Be Mice Elf Agin/Everybody Is A Star,74iQ3gahRTOGc19bYadBE3,Sly & The Family Stone,5m8H6zSadhu1j9Yi04VLqD,0.8806379203258363,0.5557483638843161,9,-12.683,1,-0.7289042117980074,-0.2454052058745526,0.3361272635987522,-0.8046728372611676,0.8677247017223526,105.822,4,4:51,0.7231168391440574,1.0,0.5429261167313022,0.24398646333224638
230,Bridge Over Troubled Water,6l8EbYRtQMgKOyc1gcDHF9,Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,-0.5930451376463908,-0.46496177160523533,3,-13.888,1,-0.8602329218584194,0.7461887751101506,0.36419249580247604,-0.7252747638589713,-0.3165845022848487,79.764,4,4:53,-0.9942349829337572,0.7937061457934131,0.0740950388093149,0.3489213031205174
231,Let It Be,7iN1s7xHE4ifF5povM6A48,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.07450558723465805,-0.021939595661194744,0,-8.339,1,-0.8606588523415758,0.42383483182139314,-1.0,-0.7362173000244758,0.0022760379108843765,143.462,4,4:03,-0.5077919802321669,1.0,0.7625461228584969,0.5648171298547462
232,ABC,6D8kc7RO0rqBLSo2YPflJ5,Jackson 5,2iE18Oxc8YSumAU232n4rW,0.3291113038081015,0.684786990358371,8,-8.469,1,-0.7268378173392602,0.2167523987776776,0.3965027719958649,-0.7389590898638334,0.9510969554586981,188.119,4,2:54,-0.9913567880998128,1.0,0.19100732100548412,0.26267428825496286
233,American Woman/No Sugar Tonight,0emHuukZSuaOzOlsAWHj2W,The Guess Who,0cQuYRSzlItquYxsQKDvVc,0.2613188590912947,0.7735954486153445,9,-7.547,1,-0.8381412041776211,-0.8792669049775315,0.45144972269373573,-0.22989795301440485,0.8430166883950987,93.077,4,3:51,-0.17497885750039055,0.9031755896295082,0.6081071179347062,0.03807721920011731
234,Everything Is Beautiful,6dK0AYajyKG5xiduYXkISl,Ray Stevens,7MpUvihmfilIxyN20kXwQj,-0.035136925204457325,-0.07883730574355352,5,-15.205,1,-0.8419568359373271,0.271801450690337,-1.0,-0.4712887651062396,0.6140460070792204,108.895,4,3:32,0.066129843739275,1.0,0.183358833871474,0.25894639357389737
235,The Long And Winding Road/For You Blue,3mlMpmY8oZIBFc39D9zLbh,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,-0.23352495941346307,-0.18059803332613433,3,-10.096,1,-0.8790130072992396,0.6387884633038816,0.6062908240062816,-0.8910950569248474,-0.035202923689761745,132.282,4,3:38,-0.6067859118103645,-0.01680681117910343,-0.05190680136138892,0.6686134059258155
236,The Love You Save/I Found That Girl,39SyB2NWiRlMtcKrI2rr4k,Jackson 5,2iE18Oxc8YSumAU232n4rW,0.6580390801305844,0.616786575342607,0,-8.509,1,-0.8132092927695825,-0.10081764950614547,-1.0,-0.6153244166295373,0.9043986982363719,113.725,4,2:59,0.7906052426666133,1.0,-1.0,-0.12128564305148637
237,Mama Told Me (Not To Come),1CAO7hiNOxJRPW4nFv2aRO,Three Dog Night,4FAEZeJcsYYBkNq2D3KGTV,0.507836814218984,0.4934106019327271,1,-13.941,1,-0.7884179643968625,-0.07740285370944489,0.6868050418505776,-0.48639925473421985,0.7548523666088878,119.994,4,3:18,0.6895747001581198,1.0,0.2043435815067587,0.12729253896812787
238,(They Long To Be) Close To You,50q2aUjWoTn6CJIfSPRJQA,Carpenters,1eEfMU2AhEo7XnKgL7c304,0.24986603903445026,-0.3741257204076387,8,-14.652,1,-0.8585296124292925,0.5564078059952857,0.13324152895166885,-0.7062194474156347,-0.37721328901649054,89.327,4,4:36,-0.24519713842841195,0.830659352026019,0.3398676713379214,0.2402343300573686
239,Make It With You,7wWw7hBmErNg9u5w6Xx0vy,Bread,70ZTdbPEcEugBNay4MvxfL,0.42974593298471464,-0.12386835427642673,4,-11.123,1,-0.8931509025016624,0.4751368009878256,0.3640583862348066,-0.5708746139023362,0.12582203804537784,83.886,4,3:12,-0.6807416283575444,-0.151230656923807,0.5259731297611525,0.45366243406498596
240,War,4ZEEcEMGjkWOfZNBcIB9yE,Edwin Starr,1B8AXU6gIIafpyLEpbcv1u,0.35874502695917165,0.48990817016274946,1,-12.484,1,-0.3702470013295145,-0.7388944748309121,-1.0,-0.38216755167928895,0.6090093340867448,109.333,4,3:20,0.5832114494091032,1.0,-0.5005025698328625,-0.34462527164790535
241,Ain't No Mountain High Enough,1KbuhBnzMHp4eq1q6flhWd,Diana Ross,3MdG05syQeRYPPcClLaUGl,-0.024616233826825096,0.6946071201129713,0,-5.076,0,-0.8073139424250197,-0.49134252437058445,0.5099957883556447,-0.08488209788960832,-0.060459119411799045,98.795,4,3:35,-0.8592213442172041,0.870165046637323,-0.4144365015443082,-0.06231211405072479
242,Cracklin' Rosie,5pkd9ib1RgbkAd1R9bIOCa,Neil Diamond,7mEIug7XUlQHikrFxjTWes,0.31043686582778474,0.18355001720387576,1,-14.835,1,-0.8546995771795403,-0.19640701667106186,-1.0,-0.5969429016583263,0.8149676993688411,127.815,4,2:59,0.7231168391440574,1.0,0.6262283826925781,0.3687398580260135
243,I'll Be There,5RdhBLmB4DyFHLglRrfx63,Jackson 5,2iE18Oxc8YSumAU232n4rW,0.20748515101927367,0.2029410325154628,5,-7.247,1,-0.8901481537764678,0.35521315054096103,-0.18026096889474652,0.47540154670182955,-0.16591991989607835,93.212,4,3:57,-0.7725990016705435,0.9797312457325735,0.637701121790867,0.4396811101285356
244,I Think I Love You,22vqiTM3mI3r4P1P2N4qUi,The Partridge Family Starring Shirley Jones Featuring David Cassidy,7u1mqP3ykglpCB2c1p1p5I,0.012948503793069222,0.36277703382047033,3,-9.096,1,-0.8224894154701078,-0.383386920502624,-1.0,-0.9206504142233883,0.5904667716697891,204.692,4,2:55,-0.5469829403826403,0.9753693551335216,0.10180132929504637,-0.02914634565951646
245,The Tears Of A Clown,6QyQmdvQ1ywNccYa0pwLNQ,Smokey Robinson & The Miracles,6TKOZZDd5uV5KnyC5G4MUt,0.1919206554514017,-0.1717985297519532,7,-10.914,1,-0.8854336881009454,0.5427337038296904,-1.0,-0.4462700753582395,0.5972231670085566,96.982,4,2:54,0.2270633058358542,0.4865990557765132,0.8398241773546165,0.6556380492346394
246,My Sweet Lord/Isn't It A Pity,0KZodeWxqxd88F9wY1cqgs,George Harrison,7FIoB5PHdrMZVC3q2HE5MS,0.26512653916017026,0.5195461453809389,1,-9.021,0,-0.8568269626223834,-0.7728868965664092,-1.0,-0.8063550237187962,0.30465082832398593,120.981,4,4:41,0.6831412747910341,1.0,-0.17931779077182508,-0.2518685635549246
247,Knock Three Times,5eieTS268veCXyZoLoy7eP,Dawn,72NXpYBIaTfEeAAsxXLs0P,0.6795894585866658,0.3259459493174628,1,-10.08,1,-0.7804639816733867,-0.5731347780712028,-1.0,-0.9203592588408228,0.9074341536439277,123.127,4,2:56,0.3398676713379214,1.0,0.629510965619748,0.2738291607117558
248,One Bad Apple,50UoJUrslRVqG0cg6uboyn,The Osmonds,5fU6lODhpw3GEGGJuaDprR,0.37711505202741447,0.30175488452159027,0,-7.163,1,-0.828405162996442,-0.058384403252789374,-1.0,-0.46877762483123253,0.9028797852192678,101.041,4,2:44,0.45540534567447644,1.0,0.4221086436241328,0.28309205817504735
249,Me And Bobby McGee,1IqFh00G2kvvMm8pRMpehA,Janis Joplin,4NgfOZCL9Ml67xzM0xzIvC,0.04798948408700476,0.10067563759662912,2,-10.96,1,-0.8098395532607369,-0.22972522642931315,0.1547585885513778,-0.6258781790535229,0.47842363131069554,93.405,4,4:31,-0.14693372376665348,0.9797312457325735,0.3561438102252754,0.11163231012327923
250,Just My Imagination (Running Away With Me),39Bd345OWEhRNyfayhp9gv,The Temptations,3RwQ26hR2tJtA8F9p2n7jG,0.037726743644995286,-0.37883695651749794,0,-15.424,1,-0.8841488016053334,0.8374066174969312,0.6164423399815149,-0.5142981017570742,0.13769616183629774,92.472,4,3:48,-0.7092972288547601,1.0,0.052137623335175354,0.34168067176312356
251,Joy To The World,2ymeOsYijJz09LfKw3yM2x,Three Dog Night,4FAEZeJcsYYBkNq2D3KGTV,0.4654999995937328,0.5038928301107726,2,-12.515,1,-0.863215302113539,0.10940010335989037,0.41836986715311686,-0.1678750991566268,0.9793532943079395,126.867,4,3:40,0.8321888458767166,0.6863597805143484,0.7039976742248926,0.8550344923969528
252,Brown Sugar,61UuPxxYUvacEH6SHIK3sU,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0.4369317352391211,0.9178932724295414,0,-3.594,1,-0.8512979000977102,-0.42370102758211126,0.26606202506895205,-0.8815941277879416,0.9674892316562673,128.602,4,3:48,0.873181659647877,1.0,0.7609792533756388,0.3902059712809576
253,Want Ads,0zDHmuznzH58kkLutgrbiD,The Honey Cone,70pyKM7nM8QF1iLJJA0LJC,0.4672763011944512,0.7271050409575037,1,-6.912,1,-0.05777393795526542,-0.17002433625881286,0.22501999532191386,-0.8130930788302098,0.9134956049333678,189.684,4,2:46,-0.6473544547190739,1.0,-0.035335958505247844,-0.00043575970537645947
254,It's Too Late/I Feel The Earth Move,12q3V8ShACq2PSWINMc2rC,Carole King,319yZVtYM9MBGqmSQnMyY6,0.08868471328437644,0.05834189857314964,9,-12.718,0,-0.8474741566397597,0.16649710152150998,0.5522397042084928,-0.6738281056411203,0.7339988596059688,208.282,4,3:53,-0.8757565761844052,1.0,-0.34003070048315853,-0.07694288105424574
255,Indian Reservation (The Lament Of The Cherokee Reservation Indian),3mDOHVY9MWZOTODSNF5GBj,The Raiders,32HPpJAhgnGPT3V7UOggzi,0.44767750303181186,-0.05974828956694345,2,-13.253,1,-0.6783507133809099,-0.2724832536550399,0.45897615016999294,-0.80187125681796,-0.44635841363578554,131.714,4,2:51,-0.30807193931425625,0.9121133048248058,0.2941684252579071,0.18527285721315434
256,You've Got A Friend,6zV8IpLvw0tkRSVCFQJB1y,James Taylor,0vn7UBvSQECKJm2817Yf1P,0.5357252760518147,-0.4795654557961545,9,-18.634,1,-0.8661997067723812,0.7027301481892532,0.7050887855655299,-0.7962758175681803,0.1396704917820144,91.787,4,4:28,-0.4120820419426111,0.4883221911408202,-0.02914634565951646,0.09391235628282257
257,How Can You Mend A Broken Heart,1jy0RbDHyBMTupSdc98XbG,Bee Gees,1LZEQNv7sE11VDY3SdxQeN,-0.15342859873242487,-0.33206227795126986,4,-13.832,1,-0.8305198604586631,0.271801450690337,-1.0,-0.7745513311448242,-0.46087124149836123,68.82,4,3:57,-0.4763366824957268,1.0,0.8122419059941994,0.5981746121480072
258,Uncle Albert/Admiral Halsey,5SwgE4wA0P7f6AEz2UQMB2,Paul & Linda McCartney,4STHEaNw4mPZ2tzheohgXB,-0.07546366001669613,0.18743850729804334,7,-9.805,1,-0.8593811846591373,0.3313609534854314,0.6627643527998246,-0.5656876323908744,0.2500541399947016,91.786,4,4:55,-0.8537305907395694,0.7342114590053093,0.5361568700329107,0.5361568700329107
259,Go Away Little Girl,6SvOdNsEfi7EDB0oFtH3YG,Donny Osmond,5ZEAzHE2TzAwUcOj6jMIgf,-0.22676599586110624,0.21451429900791474,7,-5.391,1,-0.8470495014591577,0.5784921248775783,-0.06364576640410646,-0.7035069684737807,-0.09447784178758245,101.814,4,2:30,-0.38397737089564477,0.8275979299013922,-0.5175399289691092,-0.3863089993714347
260,Maggie May/Reason To Believe,7hBTWJwdCkZt7IjUsENqmv,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,0.31418128729668227,0.3351972448827396,2,-8.733,1,-0.8436537357688672,0.5801839988836777,0.9451842038364706,-0.7912486990719706,0.3102408761223918,129.475,4,5:50,0.5765361657336745,0.8972016949867117,0.8321888458767166,0.6114103696770226
261,Gypsys; Tramps & Thieves,6fsSZbNL7XP9gf1kJ2l155,Cher,72OaDtakiy6yFqkt4TsiFt,0.14075733770942755,0.5004029219376991,0,-11.175,1,-0.8423809995003345,-0.44286731342281915,-1.0,-0.8790081023696394,0.5323966684204513,170.879,4,2:38,0.0760829066673272,1.0,-0.20548930881114547,-0.012705332049579687
262,Theme From Shaft,7KMILVTQdVS4zQ8ilTcpRO,Isaac Hayes,3IKV7o6WPphDB7cCWXaG3E,0.16251248551689756,0.5677169810010259,9,-17.689,0,-0.8010062553277193,-0.39046072506658824,0.5316295446488479,-0.7307411161546371,0.7452461920108477,120.795,4,4:39,0.6344278485166532,0.9840865523433135,-0.8785216842846427,-0.2652578687029413
263,Family Affair,4f3u4Oy0JqJRIhMmTqRcxj,Sly & The Family Stone,5m8H6zSadhu1j9Yi04VLqD,0.752986239923368,0.37191286841013804,2,-13.83,0,-0.45487488353095407,0.4908759936202971,0.6445393693650217,-0.5041234643494455,0.7097504042383023,108.892,4,3:05,0.7562735332538948,1.0,-1.0,-0.3331525325496164
264,Brand New Key,7da5B9d2oVV16YSzXVxmrR,Melanie,6sOP8RUFR0q0nBOBOXGdBK,0.5599118117467443,-0.26327213025533336,1,-10.924,1,-0.8445024313431546,0.7189016850358341,-0.0837891329274687,-0.8223823195730339,0.8024143830255888,84.032,4,2:27,-0.5593400902408889,1.0,1.0,0.7890535405147892
265,American Pie (Parts I & II),1fDsrQ23eTAVFElUMaf38X,Don McLean,1gRNBaI4yn6wCCTvRhGWh8,0.24412279759940847,0.13845722774361913,4,-11.709,0,-0.7442257902071387,0.5444464836058196,-1.0,-0.8105645604198211,0.16717171457834357,138.453,4,8:36,0.23647731119090953,0.7199390964420518,-0.9315685693241741,-0.24519713842841195
266,Let's Stay Together,63xdwScd1Ai1GigAwQxE8y,Al Green,3dkbV4qihUeMsqN4vBGg93,0.6497080838990548,-0.026116533046530277,7,-10.702,0,-0.7746123462697061,0.3350432678861024,0.6103366720917405,-0.8962899049523676,0.20987080858471785,101.954,4,3:19,0.8837150380068801,1.0,-0.12128564305148637,-0.6781596236377939
267,Without You,6MrILERJLA3Jcq0E9poZsp,Nilsson,3RTzAwFprBqiskp550eSJX,-0.05416989332610744,-0.5139266686971444,4,-15.477,1,-0.8743104601546097,0.39153139017460714,-0.1109940847687273,-0.8524136680472085,-0.6126678873772461,65.058,4,3:21,-0.8345948213395011,0.7342114590053093,0.18909709910070838,0.24398646333224638
268,Heart Of Gold,26QKxvjlCo2fSd3T4c8Zpb,Neil Young,6v8FB84lnmJs434UJf2Mrm,0.2594131618529629,-0.030299437487301573,4,-13.547,0,-0.8832924191700307,-0.4645813157382759,0.7496747477608943,-0.7417033508976122,0.7660197341903097,171.402,4,3:07,0.26639737274800757,0.9884352948119879,-0.6473544547190739,-0.1706464391462278
269,A Horse With No Name,54eZmuggBFJbV7k248bTTt,America,35U9lQaRWSQISxQAB94Meo,0.47259875388536,0.18743850729804334,11,-17.18,0,-0.7712720479825859,0.522101349435496,0.6355538312822668,-0.6179594296982464,0.7644270110366598,123.188,4,4:12,0.2232890867473234,0.9826355138003984,-0.26078785993632436,-0.02502730130292785
270,The First Time Ever I Saw Your Face,0SxFyA4FqmEQqZVuAlg8lf,Roberta Flack,0W498bDDNlJIrYMKXdpLHA,-0.2065821543873546,-0.9371116094616039,0,-21.644,1,-0.840260590773948,0.5970488730906689,0.4642221651272307,-0.6153244166295373,-0.6203410326610983,120.653,4,4:20,-0.6755799273713863,0.9855368615378481,0.32714467083504517,0.5731927237816135
271,Oh Girl,0cFlXjTxFdMGGPfLVpt3Wv,The Chi-lites,7BFr36uI1dzJyo6tpa5Ued,0.023298247513306114,-0.02402731953614856,10,-12.942,1,-0.8751650947007827,-0.4070334286526818,-1.0,-0.7582210627142152,0.3728572077259191,133.683,4,3:36,-0.17281183518164978,0.9942234413503468,-0.717134418141409,-0.3956544005184959
272,I'll Take You There,5YLnfy7R2kueN0BRPkjiEG,The Staple Singers,7xGGqA85UIWX1GoTVM4itC,0.7961576915105979,0.3536126050227193,0,-8.372,1,-0.8111029029391608,-0.7482229102369586,-0.1404457777796696,-0.8706902633767365,0.6820229209340742,101.632,4,3:16,0.26639737274800757,0.9343372150652551,0.12533965220540444,0.3180223423962998
273,The Candy Man,5X3XrHlCFVGqNKpGp85xVC,Sammy Davis| Jr. with The Mike Curb Congregation,1NAWG3AngjBXyKbmPaz92D,0.4387254355710164,0.28864566641419276,0,-10.883,1,-0.840260590773948,0.5117300707244246,-1.0,-0.10486234946320938,0.8414654666709922,131.641,4,3:08,0.3180223423962998,1.0,0.3902059712809576,0.03404734412916133
274,Song Sung Blue,57KfogSy3eKuk5JHLKwCJv,Neil Diamond,7mEIug7XUlQHikrFxjTWes,0.3661068634970335,0.22987450530526088,0,-9.338,1,-0.8755924742791454,-0.2906762450368371,0.12008899497034542,-0.6364686502902654,0.19635240856590475,109.7,4,3:05,0.5981746121480072,1.0,0.8413488220832364,0.5530503028438236
275,Lean On Me,3M8FzayQWtkvOhqMn2V4T2,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,0.4117039461702634,-0.43116712065296836,0,-13.843,1,-0.7140478031888403,0.6815719343225695,0.016409171371454923,-0.7007969038437205,0.0351911672030647,75.143,4,4:18,-0.7486977966769597,1.0,0.6180055498781727,0.490044298074529
276,Alone Again (Naturally),54pvEYFocTlvIAQOfXSjqV,Gilbert O'Sullivan,4HVmeVTQBgvTuvjB1JYwaf,0.2991748042981055,0.22795888036903977,8,-6.265,0,-0.8615108371148927,0.41310680071427,0.17640000930655497,-0.7554618804584605,0.3819531688952733,171.797,4,3:41,0.4571472051187295,1.0,0.6621330212101455,0.4150495817992159
277,Brandy (You're A Fine Girl),2BY7ALEWdloFHgQZG6VMLA,Looking Glass,5jJN1nmKXzRjodMl1THQeI,0.582193359433578,0.4081737975982147,1,-11.369,0,-0.7433962303161978,-0.02904494101775401,0.060248765706041985,-0.6738281056411203,0.7564503246786696,125.276,4,3:06,0.7278769008479431,1.0,0.06014148445016798,0.30703734150719897
278,Black & White,4XcUADpOth9Wroq5EVMFJq,Three Dog Night,4FAEZeJcsYYBkNq2D3KGTV,0.5339900024443007,0.32038110897804284,11,-12.093,1,-0.8734559917020235,0.16649710152150998,0.004691576237869199,0.23414439037965828,0.9645156611812034,109.077,4,3:26,0.6393363669929113,1.0,0.6750792687588072,0.5865433089961654
279,Baby Don't Get Hooked On Me,4z51Gf7Ppt9Lmu5zmnUIz9,Mac Davis,6HX8AbXUFaYRtlqKb4CCo0,0.17823356629480092,-0.22947376409376685,9,-18.168,1,-0.8262914821668557,-0.3274069424398972,0.14483089341465116,-0.7582210627142152,0.7178556397486524,80.97,4,3:03,-0.31034300600511766,0.9942234413503468,0.2812418560713954,0.2886355566751546
